deployment_id,deployment_name,version,environment,status,cpu_usage,memory_usage,latency,build_duration,deployment_duration,error_count,healthy,resource_usage,deployment_speed,failure_risk
2535,Truth-Service,1.0.6,DEV,Running,70.13,42.17,131.18,211.25,332.67,1,0,56.15,271.96000000000004,33.118
2536,Stock-Service,1.4.9,UAT,Failed,38.38,45.06,224.78,261.38,310.73,3,0,41.72,286.055,82.47800000000001
2537,Source-Service,1.5.7,DEV,Running,36.65,51.26,368.78,76.84,297.28,3,0,43.955,187.06,96.878
2538,Spend-Service,1.7.9,DEV,Failed,89.38,55.65,218.84,75.18,202.52,3,0,72.515,138.85000000000002,81.884
2539,Land-Service,1.1.7,QA,Failed,95.76,59.99,146.62,266.23,234.91,5,0,77.875,250.57,114.662
2540,Respond-Service,1.0.7,DEV,Running,89.0,79.39,178.16,54.38,121.8,3,0,84.195,88.09,77.816
2541,Bad-Service,1.1.6,PROD,Running,43.21,36.77,145.19,148.62,293.88,0,1,39.99,221.25,14.519
2542,Mean-Service,1.3.0,PROD,Running,55.07,40.16,176.72,123.09,348.99,5,0,47.614999999999995,236.04000000000002,117.672
2543,Option-Service,1.6.5,PROD,Success,41.78,90.18,24.82,33.59,171.62,3,0,65.98,102.605,62.482
2544,Mean-Service,1.8.3,PROD,Running,28.72,100.0,43.94,265.21,277.8,0,0,64.36,271.505,4.394
2545,Research-Service,1.8.8,PROD,Failed,93.86,55.23,34.18,271.51,290.13,2,0,74.545,280.82,43.418
2546,Gun-Service,1.8.1,UAT,Running,21.44,93.06,63.74,277.2,153.6,2,0,57.25,215.39999999999998,46.374
2547,Nation-Service,1.2.8,UAT,Success,92.85,26.02,322.81,141.14,275.19,5,0,59.434999999999995,208.165,132.281
2548,Ball-Service,1.3.8,PROD,Failed,51.8,80.0,74.96,265.66,279.96,1,0,65.9,272.81,27.496
2549,Alone-Service,1.7.5,UAT,Failed,95.82,38.15,133.95,224.32,86.63,5,0,66.985,155.475,113.395
2550,However-Service,1.2.6,PROD,Running,71.07,69.58,357.06,299.55,343.97,0,0,70.32499999999999,321.76,35.706
2551,Minute-Service,1.3.6,QA,Failed,64.93,55.58,156.56,138.89,126.56,0,1,60.255,132.725,15.656
2552,Off-Service,1.7.0,QA,Success,26.9,55.81,309.17,122.36,213.54,3,0,41.355000000000004,167.95,90.917
2553,The-Service,1.3.6,DEV,Success,22.75,27.55,204.49,207.68,267.03,3,0,25.15,237.355,80.449
2554,Source-Service,1.4.9,QA,Running,92.23,86.52,382.09,50.91,188.51,5,0,89.375,119.71,138.209
2555,Spend-Service,1.6.0,QA,Failed,85.52,84.12,270.18,187.31,110.5,0,0,84.82,148.905,27.018
2556,Picture-Service,1.1.0,PROD,Failed,62.15,85.5,47.72,206.3,98.16,0,0,73.825,152.23000000000002,4.772
2557,Everything-Service,1.7.2,PROD,Success,60.38,50.14,367.03,51.65,121.2,2,0,55.260000000000005,86.425,76.703
2558,Pattern-Service,1.5.2,QA,Failed,96.26,98.44,333.55,107.25,129.98,0,0,97.35,118.615,33.355000000000004
2559,Like-Service,1.2.0,PROD,Running,59.48,45.07,209.21,183.48,240.9,0,1,52.275,212.19,20.921
2560,Wrong-Service,1.3.6,PROD,Running,58.29,21.92,30.05,64.46,81.85,0,1,40.105000000000004,73.155,3.005
2561,Mr-Service,1.6.8,PROD,Success,50.58,83.38,38.39,37.17,325.55,3,0,66.97999999999999,181.36,63.839
2562,Relate-Service,1.6.6,PROD,Running,25.04,61.03,248.89,137.18,347.25,2,0,43.035,242.215,64.889
2563,Worker-Service,1.7.3,QA,Failed,66.86,92.24,346.91,254.11,172.97,1,0,79.55,213.54000000000002,54.691
2564,Deep-Service,1.0.7,DEV,Running,76.58,75.91,163.95,296.43,343.44,1,0,76.245,319.935,36.394999999999996
2565,Test-Service,1.6.1,PROD,Running,86.94,67.21,386.17,188.81,252.14,4,0,77.07499999999999,220.475,118.617
2566,Less-Service,1.4.8,UAT,Failed,59.85,67.78,62.88,253.01,312.81,3,0,63.815,282.90999999999997,66.288
2567,Decade-Service,1.2.6,DEV,Failed,48.28,68.48,126.99,93.63,40.31,3,0,58.38,66.97,72.699
2568,Meet-Service,1.3.7,UAT,Success,31.02,67.32,199.72,121.26,324.86,0,1,49.169999999999995,223.06,19.972
2569,Walk-Service,1.8.1,QA,Failed,85.75,26.36,339.48,135.64,168.71,4,0,56.055,152.175,113.94800000000001
2570,Remain-Service,1.3.7,DEV,Failed,59.84,97.47,319.85,141.68,186.26,2,0,78.655,163.97,71.985
2571,Even-Service,1.4.8,DEV,Failed,55.16,85.33,350.57,72.22,80.88,2,0,70.245,76.55,75.057
2572,Program-Service,1.8.9,QA,Running,50.61,97.47,128.63,298.5,118.14,2,0,74.03999999999999,208.32,52.863
2573,Plant-Service,1.0.7,PROD,Failed,74.6,68.1,92.92,286.09,287.28,5,0,71.35,286.68499999999995,109.292
2574,Two-Service,1.0.8,UAT,Running,53.98,35.52,193.5,243.11,208.98,4,0,44.75,226.04500000000002,99.35
2575,Man-Service,1.0.7,UAT,Failed,76.81,60.4,285.04,224.15,331.18,0,0,68.605,277.665,28.504
2576,Particular-Service,1.8.7,DEV,Running,24.4,96.32,173.18,90.44,69.77,5,0,60.36,80.10499999999999,117.318
2577,Machine-Service,1.7.8,UAT,Success,38.56,90.37,362.53,156.66,116.44,2,0,64.465,136.55,76.253
2578,If-Service,1.9.8,QA,Success,89.32,93.53,121.72,204.6,316.35,4,0,91.425,260.475,92.172
2579,Real-Service,1.0.2,QA,Running,48.54,29.1,187.66,83.83,252.03,1,0,38.82,167.93,38.766
2580,Mouth-Service,1.7.4,QA,Success,41.61,52.38,321.81,168.82,327.65,3,0,46.995000000000005,248.23499999999999,92.181
2581,Teach-Service,1.3.6,UAT,Failed,55.39,98.0,109.72,292.1,297.52,5,0,76.695,294.81,110.972
2582,Senior-Service,1.6.7,DEV,Running,46.35,24.92,257.46,72.08,114.05,2,0,35.635000000000005,93.065,65.746
2583,Relationship-Service,1.7.3,UAT,Failed,30.55,38.73,249.34,162.31,167.22,1,0,34.64,164.765,44.934
2584,History-Service,1.4.6,UAT,Failed,60.02,53.11,257.63,277.27,73.41,5,0,56.565,175.33999999999997,125.763
2585,Teacher-Service,1.1.6,QA,Running,78.89,57.55,147.47,83.8,326.41,3,0,68.22,205.10500000000002,74.747
2586,Along-Service,1.2.9,PROD,Failed,20.26,56.59,294.83,81.33,191.52,0,0,38.425000000000004,136.425,29.482999999999997
2587,Sense-Service,1.9.6,PROD,Failed,39.19,76.81,336.31,220.29,181.52,3,0,58.0,200.905,93.631
2588,Somebody-Service,1.7.0,UAT,Success,90.89,36.16,122.62,85.37,168.88,5,0,63.525,127.125,112.262
2589,Important-Service,1.6.2,DEV,Running,29.14,60.46,382.75,61.25,168.98,4,0,44.8,115.115,118.275
2590,Drive-Service,1.2.2,PROD,Success,30.37,60.63,351.53,66.1,289.64,3,0,45.5,177.87,95.15299999999999
2591,Movie-Service,1.3.0,QA,Running,21.46,89.57,294.54,164.62,320.17,0,0,55.515,242.395,29.454
2592,New-Service,1.7.8,DEV,Failed,26.16,52.71,325.99,125.05,265.55,1,0,39.435,195.3,52.599000000000004
2593,Animal-Service,1.8.2,DEV,Failed,23.06,29.17,204.34,132.65,290.49,3,0,26.115000000000002,211.57,80.434
2594,Us-Service,1.9.1,DEV,Running,57.7,30.91,204.14,247.15,326.49,2,0,44.305,286.82,60.414
2595,Writer-Service,1.1.4,DEV,Failed,73.1,37.51,142.17,115.21,177.2,2,0,55.30499999999999,146.20499999999998,54.217
2596,Statement-Service,1.3.7,UAT,Success,97.78,55.76,305.87,56.21,174.51,4,0,76.77,115.36,110.587
2597,Grow-Service,1.6.5,QA,Success,28.17,60.87,223.79,42.99,276.51,5,0,44.519999999999996,159.75,122.37899999999999
2598,Town-Service,1.2.2,QA,Success,87.75,55.86,156.24,169.11,40.12,5,0,71.805,104.61500000000001,115.624
2599,Beautiful-Service,1.2.9,QA,Failed,96.53,40.27,207.16,256.69,152.78,0,0,68.4,204.735,20.716
2600,Economic-Service,1.0.0,QA,Failed,66.94,75.1,236.89,262.1,157.35,1,0,71.02,209.72500000000002,43.689
2601,Defense-Service,1.5.0,UAT,Success,38.42,88.51,331.79,149.4,219.79,1,0,63.465,184.595,53.179
2602,Radio-Service,1.0.3,QA,Success,88.47,56.53,110.78,249.24,187.84,5,0,72.5,218.54000000000002,111.078
2603,Watch-Service,1.0.5,QA,Success,28.2,97.4,336.53,187.67,88.97,3,0,62.800000000000004,138.32,93.65299999999999
2604,Data-Service,1.5.2,QA,Running,77.0,48.9,38.77,229.61,219.56,3,0,62.95,224.585,63.877
2605,Tree-Service,1.3.6,UAT,Running,48.2,41.59,255.69,194.67,256.37,1,0,44.895,225.51999999999998,45.569
2606,Woman-Service,1.5.8,DEV,Running,71.17,62.74,257.25,241.58,175.01,2,0,66.955,208.29500000000002,65.725
2607,Rule-Service,1.9.5,UAT,Success,51.16,39.7,103.69,242.56,292.41,3,0,45.43,267.485,70.369
2608,South-Service,1.5.8,PROD,Running,76.0,55.68,386.35,131.25,57.51,0,0,65.84,94.38,38.635000000000005
2609,Reveal-Service,1.8.7,DEV,Failed,92.11,26.9,298.45,206.95,43.23,4,0,59.504999999999995,125.08999999999999,109.845
2610,Around-Service,1.0.0,UAT,Failed,89.28,85.6,216.28,85.01,107.11,2,0,87.44,96.06,61.628
2611,Reason-Service,1.7.1,DEV,Success,34.81,74.81,264.53,137.84,249.65,4,0,54.81,193.745,106.453
2612,Hard-Service,1.8.8,UAT,Running,37.44,20.01,179.24,46.96,207.73,2,0,28.725,127.345,57.924
2613,Her-Service,1.4.4,PROD,Failed,46.26,29.41,352.2,80.59,252.8,0,0,37.835,166.695,35.22
2614,Myself-Service,1.6.7,QA,Running,53.1,90.73,289.68,60.79,51.41,4,0,71.915,56.099999999999994,108.968
2615,Threat-Service,1.6.7,PROD,Running,84.2,48.58,86.59,151.45,290.5,0,1,66.39,220.975,8.659
2616,Surface-Service,1.7.0,PROD,Failed,29.34,84.23,282.45,220.6,347.25,2,0,56.785000000000004,283.925,68.245
2617,Turn-Service,1.9.5,PROD,Running,39.68,85.63,85.12,44.63,104.61,0,0,62.655,74.62,8.512
2618,New-Service,1.7.1,QA,Running,67.18,34.47,370.0,268.87,279.85,5,0,50.825,274.36,137.0
2619,Bad-Service,1.4.7,DEV,Failed,77.58,98.95,379.17,134.86,87.15,0,0,88.265,111.00500000000001,37.917
2620,Southern-Service,1.3.4,UAT,Running,78.68,52.2,288.98,159.29,299.9,0,0,65.44,229.59499999999997,28.898000000000003
2621,Develop-Service,1.9.1,DEV,Success,58.31,64.63,361.54,45.74,143.71,3,0,61.47,94.72500000000001,96.154
2622,Issue-Service,1.9.4,UAT,Running,20.63,47.11,290.96,124.43,65.52,5,0,33.87,94.975,129.096
2623,Partner-Service,1.9.4,QA,Running,33.84,73.9,98.38,104.68,120.06,1,0,53.870000000000005,112.37,29.838
2624,Own-Service,1.9.5,DEV,Running,52.26,49.54,169.29,284.81,69.71,4,0,50.9,177.26,96.929
2625,Television-Service,1.5.0,UAT,Success,44.7,59.27,48.28,196.47,96.03,4,0,51.985,146.25,84.828
2626,Blue-Service,1.7.4,QA,Running,30.31,92.65,223.92,257.39,233.21,4,0,61.480000000000004,245.3,102.392
2627,Represent-Service,1.0.8,PROD,Running,24.02,20.73,366.81,46.99,41.61,2,0,22.375,44.3,76.681
2628,Data-Service,1.2.8,PROD,Success,36.21,31.82,25.22,258.4,165.04,0,1,34.015,211.71999999999997,2.522
2629,Research-Service,1.4.3,PROD,Success,20.48,95.22,296.26,84.68,185.81,2,0,57.85,135.245,69.626
2630,Number-Service,1.9.6,DEV,Running,65.5,38.98,67.81,70.37,230.26,5,0,52.239999999999995,150.315,106.781
2631,Anything-Service,1.4.6,PROD,Success,23.63,60.63,383.32,256.74,158.4,5,0,42.13,207.57,138.332
2632,Accept-Service,1.4.8,QA,Running,64.97,78.01,374.59,53.36,287.29,3,0,71.49000000000001,170.32500000000002,97.459
2633,Group-Service,1.4.7,DEV,Success,96.02,70.63,36.76,101.11,151.56,0,0,83.32499999999999,126.33500000000001,3.6759999999999997
2634,Yourself-Service,1.6.9,DEV,Success,95.95,23.31,253.84,278.59,139.47,0,0,59.63,209.02999999999997,25.384
2635,Thought-Service,1.8.1,DEV,Success,96.64,32.41,347.5,270.13,205.07,0,0,64.525,237.6,34.75
2636,Community-Service,1.1.9,DEV,Success,30.16,58.39,288.39,197.28,288.99,4,0,44.275,243.135,108.839
2637,Account-Service,1.0.0,QA,Failed,55.82,89.01,132.26,284.13,67.57,1,0,72.415,175.85,33.226
2638,Interesting-Service,1.2.3,UAT,Running,81.25,35.96,394.57,98.27,302.07,0,0,58.605000000000004,200.17,39.457
2639,Tend-Service,1.3.6,UAT,Failed,86.58,28.61,203.11,172.25,201.62,0,0,57.595,186.935,20.311
2640,Anyone-Service,1.4.2,PROD,Success,66.6,35.32,255.2,124.11,44.38,0,0,50.959999999999994,84.245,25.52
2641,Field-Service,1.6.5,DEV,Running,73.56,33.16,25.51,93.15,108.72,0,1,53.36,100.935,2.551
2642,Exactly-Service,1.0.7,DEV,Running,98.17,35.47,198.49,283.69,49.68,5,0,66.82,166.685,119.849
2643,Vote-Service,1.6.3,DEV,Failed,66.31,43.35,306.29,156.89,295.26,0,0,54.83,226.075,30.629
2644,Deep-Service,1.4.0,QA,Running,99.48,51.44,144.78,43.9,348.35,0,0,75.46000000000001,196.125,14.478
2645,Before-Service,1.8.8,DEV,Running,42.87,28.3,23.27,269.11,194.54,4,0,35.585,231.825,82.327
2646,Civil-Service,1.9.7,UAT,Running,27.66,68.07,376.98,146.36,74.41,2,0,47.864999999999995,110.385,77.69800000000001
2647,Game-Service,1.3.1,QA,Success,47.74,43.86,78.55,293.31,196.7,3,0,45.8,245.005,67.855
2648,Wear-Service,1.4.8,DEV,Failed,96.52,39.49,363.92,244.23,247.16,1,0,68.005,245.695,56.392
2649,Wide-Service,1.4.1,UAT,Running,22.74,89.97,171.35,267.99,233.98,1,0,56.355,250.985,37.135
2650,Political-Service,1.0.3,PROD,Running,76.69,29.98,107.13,208.21,136.38,1,0,53.335,172.29500000000002,30.713
2651,Their-Service,1.4.3,DEV,Running,32.48,23.13,140.58,183.02,174.8,1,0,27.805,178.91000000000003,34.058
2652,Course-Service,1.4.3,QA,Running,59.83,63.02,132.83,194.64,310.28,1,0,61.425,252.45999999999998,33.283
2653,History-Service,1.0.2,DEV,Running,27.05,73.45,86.39,79.14,295.45,2,0,50.25,187.295,48.638999999999996
2654,Culture-Service,1.2.1,QA,Failed,42.27,79.24,242.11,237.47,179.65,1,0,60.754999999999995,208.56,44.211
2655,Local-Service,1.0.7,PROD,Success,60.56,22.13,76.08,53.16,306.69,4,0,41.345,179.925,87.608
2656,Indicate-Service,1.2.8,QA,Success,28.59,77.85,271.9,213.19,312.37,3,0,53.22,262.78,87.19
2657,Anyone-Service,1.3.9,DEV,Success,46.79,95.46,134.82,48.3,349.72,4,0,71.125,199.01000000000002,93.482
2658,Live-Service,1.6.9,QA,Running,44.58,88.6,120.43,101.91,89.91,4,0,66.59,95.91,92.043
2659,Decide-Service,1.3.1,PROD,Failed,79.64,79.27,125.77,268.32,312.37,3,0,79.455,290.345,72.577
2660,What-Service,1.5.8,UAT,Failed,37.57,83.12,112.73,135.81,254.22,5,0,60.345,195.015,111.273
2661,South-Service,1.4.3,QA,Failed,85.59,46.51,101.42,177.3,325.26,5,0,66.05,251.28,110.142
2662,Guy-Service,1.0.0,UAT,Success,46.85,84.09,107.12,216.24,46.91,3,0,65.47,131.575,70.712
2663,Week-Service,1.9.6,QA,Failed,70.34,41.0,86.97,117.81,276.41,2,0,55.67,197.11,48.697
2664,Short-Service,1.9.6,UAT,Failed,69.85,65.18,366.51,151.8,96.89,5,0,67.515,124.345,136.651
2665,Room-Service,1.7.2,DEV,Success,92.31,61.83,298.38,122.62,240.49,4,0,77.07,181.555,109.838
2666,Amount-Service,1.5.1,DEV,Success,80.68,45.51,134.59,292.96,149.58,5,0,63.095,221.26999999999998,113.459
2667,Student-Service,1.7.9,PROD,Running,23.86,54.22,164.21,158.15,240.89,5,0,39.04,199.51999999999998,116.42099999999999
2668,Check-Service,1.1.8,UAT,Failed,79.77,50.59,174.96,141.0,307.73,2,0,65.18,224.365,57.496
2669,Leader-Service,1.2.9,QA,Failed,33.58,70.43,221.33,161.06,233.67,2,0,52.005,197.365,62.133
2670,Myself-Service,1.9.0,QA,Running,58.54,91.55,256.57,223.89,59.58,0,0,75.045,141.73499999999999,25.657
2671,Resource-Service,1.3.6,PROD,Running,54.83,95.49,82.9,237.65,269.26,5,0,75.16,253.45499999999998,108.29
2672,Establish-Service,1.6.2,DEV,Success,90.45,59.05,315.53,212.13,306.41,5,0,74.75,259.27,131.553
2673,None-Service,1.0.5,UAT,Running,40.15,76.57,270.28,205.15,249.1,5,0,58.36,227.125,127.02799999999999
2674,Black-Service,1.6.4,UAT,Running,71.44,70.63,116.48,299.55,92.29,5,0,71.035,195.92000000000002,111.648
2675,Campaign-Service,1.8.5,DEV,Success,54.23,87.78,381.18,91.04,207.84,1,0,71.005,149.44,58.118
2676,Nice-Service,1.9.1,PROD,Running,25.45,91.86,155.42,126.61,318.28,0,0,58.655,222.445,15.541999999999998
2677,Generation-Service,1.0.4,QA,Failed,76.5,83.76,40.32,296.89,345.6,1,0,80.13,321.245,24.032
2678,Southern-Service,1.7.7,PROD,Success,40.21,74.19,272.99,79.92,85.72,5,0,57.2,82.82,127.299
2679,Production-Service,1.6.5,PROD,Running,62.97,84.46,37.14,63.77,342.36,1,0,73.715,203.065,23.714
2680,Arrive-Service,1.1.4,PROD,Success,84.84,21.79,290.12,212.05,89.09,5,0,53.315,150.57,129.012
2681,Address-Service,1.2.6,DEV,Running,53.57,36.13,132.37,294.32,302.6,2,0,44.85,298.46000000000004,53.237
2682,North-Service,1.2.5,DEV,Running,29.44,84.47,368.91,138.88,135.01,5,0,56.955,136.945,136.89100000000002
2683,Health-Service,1.4.4,DEV,Running,22.13,71.11,143.58,149.25,303.28,0,1,46.62,226.265,14.358
2684,Recent-Service,1.5.1,QA,Running,88.42,89.44,116.16,161.52,210.99,2,0,88.93,186.255,51.616
2685,Nor-Service,1.0.3,UAT,Success,79.54,44.9,228.34,100.71,285.54,2,0,62.22,193.125,62.834
2686,Really-Service,1.4.1,QA,Failed,78.63,77.01,204.11,119.84,54.46,5,0,77.82,87.15,120.411
2687,Sport-Service,1.1.8,QA,Failed,61.94,24.25,279.78,152.94,148.6,1,0,43.095,150.76999999999998,47.977999999999994
2688,Model-Service,1.3.1,PROD,Success,48.85,48.39,320.12,259.02,118.54,2,0,48.620000000000005,188.78,72.012
2689,Major-Service,1.1.1,DEV,Running,21.24,73.63,191.58,112.2,278.86,2,0,47.434999999999995,195.53,59.158
2690,Knowledge-Service,1.4.2,QA,Running,78.74,29.41,389.61,110.4,174.9,5,0,54.074999999999996,142.65,138.961
2691,Evening-Service,1.9.1,UAT,Failed,63.39,41.03,229.04,220.39,171.17,5,0,52.21,195.77999999999997,122.904
2692,Third-Service,1.8.6,QA,Running,24.52,60.25,383.0,189.93,70.71,3,0,42.385,130.32,98.3
2693,Task-Service,1.1.1,UAT,Running,71.07,29.09,210.82,91.29,268.7,3,0,50.08,179.995,81.082
2694,Prepare-Service,1.8.0,DEV,Success,86.52,94.82,261.24,290.81,166.03,5,0,90.66999999999999,228.42000000000002,126.124
2695,How-Service,1.8.3,QA,Success,85.68,56.71,32.77,287.35,309.15,1,0,71.19500000000001,298.25,23.277
2696,Design-Service,1.5.6,DEV,Success,44.81,62.04,34.1,282.85,108.93,5,0,53.425,195.89000000000001,103.41
2697,Hundred-Service,1.6.9,QA,Failed,93.45,78.49,358.28,167.42,245.65,2,0,85.97,206.535,75.828
2698,Politics-Service,1.5.0,DEV,Running,57.35,90.97,141.25,36.98,269.64,5,0,74.16,153.31,114.125
2699,Fund-Service,1.7.9,DEV,Running,97.65,20.89,79.62,204.76,63.86,5,0,59.27,134.31,107.962
2700,Leave-Service,1.3.6,QA,Success,41.09,58.51,184.92,261.16,314.41,0,1,49.8,287.785,18.491999999999997
2701,Follow-Service,1.6.3,UAT,Running,51.31,93.79,135.29,136.38,204.27,0,0,72.55000000000001,170.325,13.529
2702,There-Service,1.2.9,UAT,Success,42.55,29.53,117.6,263.11,199.43,3,0,36.04,231.27,71.76
2703,Various-Service,1.4.8,UAT,Running,71.06,93.97,281.36,135.78,57.09,4,0,82.515,96.435,108.136
2704,Hospital-Service,1.6.0,DEV,Failed,40.06,62.41,72.28,276.13,332.75,1,0,51.235,304.44,27.228
2705,International-Service,1.5.7,QA,Failed,47.03,89.03,131.16,183.6,84.22,5,0,68.03,133.91,113.116
2706,Determine-Service,1.0.4,UAT,Failed,37.26,97.85,214.22,193.28,157.06,5,0,67.55499999999999,175.17000000000002,121.422
2707,Total-Service,1.2.5,PROD,Success,85.69,29.53,119.48,108.75,128.75,5,0,57.61,118.75,111.94800000000001
2708,Such-Service,1.9.3,QA,Running,99.2,82.11,87.02,243.15,191.09,1,0,90.655,217.12,28.701999999999998
2709,Kitchen-Service,1.2.8,QA,Failed,84.77,87.41,115.05,226.77,164.03,5,0,86.09,195.4,111.505
2710,Same-Service,1.9.9,DEV,Success,55.35,25.82,386.19,208.79,295.01,2,0,40.585,251.89999999999998,78.619
2711,Unit-Service,1.9.1,QA,Running,58.76,68.92,238.44,147.87,340.27,0,1,63.84,244.07,23.844
2712,Perhaps-Service,1.8.2,QA,Running,87.15,57.41,309.5,37.73,116.27,4,0,72.28,77.0,110.95
2713,Guy-Service,1.1.3,UAT,Success,40.92,83.59,37.66,67.57,277.25,1,0,62.255,172.41,23.766
2714,Fine-Service,1.6.0,UAT,Success,97.02,48.22,114.03,94.08,54.63,1,0,72.62,74.355,31.403
2715,Threat-Service,1.9.0,UAT,Success,89.08,34.81,265.56,121.37,42.39,4,0,61.945,81.88,106.556
2716,Represent-Service,1.8.5,QA,Failed,54.96,93.21,329.42,180.51,115.15,3,0,74.085,147.82999999999998,92.94200000000001
2717,Science-Service,1.4.3,UAT,Success,29.31,35.2,269.35,125.77,293.25,2,0,32.255,209.51,66.935
2718,Year-Service,1.1.4,DEV,Running,72.65,91.14,291.36,91.14,57.01,2,0,81.89500000000001,74.075,69.136
2719,Now-Service,1.7.9,UAT,Success,25.37,44.33,96.71,168.04,115.39,0,1,34.85,141.715,9.671
2720,Picture-Service,1.7.6,DEV,Running,35.43,82.93,244.24,113.64,275.56,5,0,59.18000000000001,194.6,124.424
2721,Feeling-Service,1.9.7,QA,Success,86.54,77.78,334.81,34.8,148.43,4,0,82.16,91.61500000000001,113.481
2722,Evening-Service,1.8.6,UAT,Running,35.0,45.81,97.1,240.78,116.16,5,0,40.405,178.47,109.71
2723,Offer-Service,1.8.0,UAT,Failed,75.01,29.18,72.09,156.29,311.93,3,0,52.095,234.11,67.209
2724,Shake-Service,1.6.3,UAT,Success,64.1,66.1,244.33,99.7,210.71,1,0,65.1,155.205,44.433
2725,My-Service,1.0.7,DEV,Failed,73.43,61.74,221.78,53.72,141.1,4,0,67.58500000000001,97.41,102.178
2726,Seat-Service,1.8.4,UAT,Running,35.69,76.45,326.59,114.07,206.88,0,0,56.07,160.475,32.659
2727,Assume-Service,1.6.4,UAT,Success,22.33,59.16,130.12,172.91,272.39,1,0,40.745,222.64999999999998,33.012
2728,Nice-Service,1.5.9,UAT,Running,54.68,60.65,228.95,65.71,260.91,1,0,57.665,163.31,42.894999999999996
2729,Sister-Service,1.5.8,QA,Success,64.29,86.3,217.62,251.77,224.96,2,0,75.295,238.365,61.762
2730,Catch-Service,1.7.9,PROD,Success,88.28,96.44,119.49,297.97,203.87,2,0,92.36,250.92000000000002,51.949
2731,Even-Service,1.1.0,DEV,Failed,78.6,56.93,185.86,211.44,263.46,5,0,67.765,237.45,118.586
2732,Enjoy-Service,1.1.4,QA,Running,73.89,44.79,122.48,121.67,266.12,4,0,59.34,193.895,92.248
2733,House-Service,1.1.9,DEV,Running,47.15,42.11,55.73,183.21,148.31,0,1,44.629999999999995,165.76,5.5729999999999995
2734,Station-Service,1.7.5,UAT,Success,36.36,60.65,353.9,82.27,209.37,5,0,48.504999999999995,145.82,135.39
2735,Itself-Service,1.2.4,PROD,Success,28.73,26.27,353.44,256.18,304.84,2,0,27.5,280.51,75.344
2736,Base-Service,1.9.7,UAT,Failed,50.09,93.01,64.25,45.7,138.53,1,0,71.55000000000001,92.11500000000001,26.425
2737,Pressure-Service,1.8.7,DEV,Running,36.32,95.94,179.76,43.98,134.27,0,0,66.13,89.125,17.976
2738,Center-Service,1.1.4,PROD,Failed,24.67,83.46,239.41,108.84,245.87,0,1,54.065,177.35500000000002,23.941
2739,Behavior-Service,1.3.7,UAT,Failed,25.66,98.78,136.54,154.53,232.74,3,0,62.22,193.635,73.654
2740,Indeed-Service,1.6.0,PROD,Failed,22.32,65.97,24.68,285.66,105.34,3,0,44.144999999999996,195.5,62.468
2741,Glass-Service,1.8.8,UAT,Failed,49.33,77.21,162.96,101.56,220.52,3,0,63.269999999999996,161.04000000000002,76.29599999999999
2742,Company-Service,1.2.3,UAT,Failed,36.78,61.07,332.96,49.76,233.37,5,0,48.925,141.565,133.296
2743,Question-Service,1.5.8,DEV,Running,45.46,87.12,135.54,198.92,205.55,2,0,66.29,202.235,53.554
2744,Card-Service,1.4.5,PROD,Running,56.44,91.1,189.03,34.0,96.92,4,0,73.77,65.46000000000001,98.90299999999999
2745,Relate-Service,1.4.9,DEV,Running,30.36,46.84,321.3,237.02,109.55,4,0,38.6,173.285,112.13
2746,American-Service,1.1.1,PROD,Running,40.75,72.3,317.48,73.3,222.01,5,0,56.525,147.655,131.748
2747,Eye-Service,1.0.3,UAT,Success,71.91,61.4,21.39,78.06,329.82,2,0,66.655,203.94,42.139
2748,Save-Service,1.7.5,PROD,Running,75.26,92.97,215.38,42.29,115.19,5,0,84.11500000000001,78.74,121.538
2749,Option-Service,1.5.6,DEV,Running,44.96,67.13,322.35,191.7,236.55,2,0,56.045,214.125,72.235
2750,Do-Service,1.4.7,QA,Running,93.74,58.45,290.59,43.64,186.51,1,0,76.095,115.07499999999999,49.059
2751,Arm-Service,1.5.5,QA,Success,49.36,62.56,123.97,142.8,188.37,2,0,55.96,165.585,52.397
2752,Sign-Service,1.9.0,DEV,Success,41.18,74.73,109.67,218.28,181.91,2,0,57.955,200.095,50.967
