deployment_id,deployment_name,version,environment,status,cpu_usage,memory_usage,latency,build_duration,deployment_duration,error_count,healthy
2791,Happen-Service,1.1.7,QA,Running,26.64,48.03,139.93,212.77,230.12,3,0
2792,Build-Service,1.1.9,DEV,Success,36.27,72.46,279.12,66.44,265.86,5,0
2793,Truth-Service,1.4.3,PROD,Success,65.56,78.06,227.27,123.36,297.44,2,0
2794,Clearly-Service,1.2.6,UAT,Running,87.71,27.5,29.97,128.58,95.46,0,0
2795,Hour-Service,1.9.4,PROD,Failed,44.49,77.95,97.9,265.15,168.61,0,1
2796,Street-Service,1.1.0,UAT,Failed,51.8,45.25,302.16,56.81,282.21,3,0
2797,Avoid-Service,1.1.4,QA,Running,85.39,56.84,81.99,177.52,184.74,3,0
2798,Middle-Service,1.7.2,PROD,Success,32.9,50.12,60.26,75.93,159.97,0,1
2799,Capital-Service,1.9.6,DEV,Running,34.49,59.9,217.31,298.68,233.23,2,0
2800,Person-Service,1.7.5,PROD,Failed,20.54,24.33,170.72,294.9,231.84,3,0
2801,Language-Service,1.7.7,UAT,Success,82.44,96.26,180.54,205.64,217.31,3,0
2802,Agent-Service,1.9.1,UAT,Running,82.36,94.05,95.77,78.08,144.19,3,0
2803,Appear-Service,1.1.6,QA,Running,91.96,78.01,46.99,159.05,265.54,3,0
2804,Such-Service,1.5.6,DEV,Running,81.65,99.75,110.49,286.56,300.59,0,0
2805,Check-Service,1.7.2,UAT,Running,53.82,70.58,254.94,100.37,90.13,4,0
2806,Big-Service,1.7.9,PROD,Success,93.92,31.27,116.42,51.76,65.92,3,0
2807,Natural-Service,1.4.9,UAT,Failed,43.14,69.76,114.07,174.65,63.63,1,0
2808,Military-Service,1.0.3,DEV,Failed,94.96,34.27,60.09,133.08,57.89,0,0
2809,Imagine-Service,1.7.7,PROD,Success,91.98,66.25,313.47,273.72,165.38,3,0
2810,Style-Service,1.4.6,QA,Failed,97.55,21.53,35.23,116.52,74.5,0,0
2811,Charge-Service,1.4.4,PROD,Running,97.23,53.82,42.48,126.47,237.18,3,0
2812,Night-Service,1.0.0,QA,Running,26.51,71.53,183.36,220.19,293.75,3,0
2813,Hold-Service,1.4.3,UAT,Running,63.83,27.29,393.73,178.05,304.55,3,0
2814,Southern-Service,1.8.7,QA,Running,87.23,78.31,153.0,154.76,84.08,4,0
2815,Tax-Service,1.8.5,UAT,Running,93.6,36.23,69.45,222.29,116.01,0,0
2816,Instead-Service,1.5.3,UAT,Running,51.7,55.24,66.61,64.24,309.03,0,1
2817,Ground-Service,1.2.7,DEV,Failed,63.35,58.46,118.44,33.09,205.18,0,1
2818,Left-Service,1.6.4,DEV,Failed,62.98,31.09,21.3,85.16,284.27,4,0
2819,Again-Service,1.0.9,UAT,Running,39.7,30.37,308.7,170.88,68.62,4,0
2820,Modern-Service,1.3.7,PROD,Success,70.86,56.38,136.4,272.04,111.03,1,0
2821,Way-Service,1.4.4,PROD,Success,50.27,66.62,172.11,293.08,134.74,5,0
2822,Daughter-Service,1.7.4,DEV,Running,77.8,99.5,93.32,232.92,266.03,4,0
2823,Sell-Service,1.1.5,UAT,Success,54.68,62.43,147.91,251.39,284.82,3,0
2824,Away-Service,1.1.3,QA,Running,84.58,30.18,367.57,188.17,285.45,5,0
2825,Everything-Service,1.5.1,UAT,Success,35.07,88.22,139.47,94.67,214.24,4,0
2826,Role-Service,1.8.5,PROD,Success,54.1,72.48,336.26,262.44,79.62,5,0
2827,Building-Service,1.1.2,QA,Success,38.05,79.46,146.66,57.29,81.84,5,0
2828,East-Service,1.1.9,PROD,Running,95.37,25.72,67.9,36.96,286.95,4,0
2829,See-Service,1.7.5,QA,Success,24.01,34.07,342.88,154.25,304.56,3,0
2830,Movement-Service,1.7.6,DEV,Failed,86.11,29.44,232.63,131.08,116.51,5,0
2831,Account-Service,1.9.1,QA,Failed,50.16,78.36,378.92,190.95,159.14,4,0
2832,Stock-Service,1.2.1,QA,Running,60.09,72.6,191.0,83.24,245.09,1,0
2833,Officer-Service,1.2.9,UAT,Success,88.63,42.59,235.45,246.39,313.54,4,0
2834,Fine-Service,1.3.5,QA,Failed,34.31,61.57,305.89,97.52,295.85,4,0
2835,Result-Service,1.4.4,QA,Failed,36.35,74.42,208.65,115.42,190.14,5,0
2836,Watch-Service,1.7.1,DEV,Failed,67.64,99.45,48.81,157.36,71.35,5,0
2837,Place-Service,1.8.6,QA,Success,94.85,59.92,253.78,132.76,100.34,4,0
2838,Left-Service,1.9.4,QA,Success,38.17,47.5,345.17,48.2,109.93,3,0
2839,Share-Service,1.8.3,QA,Running,88.86,95.27,81.38,46.87,299.75,0,0
2840,So-Service,1.4.6,DEV,Running,75.43,47.3,95.48,68.81,104.69,0,1
2841,Out-Service,1.4.2,PROD,Success,56.31,69.8,136.37,264.05,280.64,1,0
2842,Ahead-Service,1.9.7,QA,Failed,36.94,97.31,131.07,215.02,181.96,3,0
2843,Art-Service,1.2.9,UAT,Running,91.12,27.86,310.18,89.21,303.2,1,0
2844,Student-Service,1.9.9,QA,Success,32.73,55.79,348.44,189.56,150.55,0,0
2845,Trial-Service,1.2.9,UAT,Running,25.23,62.77,231.41,182.78,256.88,1,0
2846,Republican-Service,1.1.5,PROD,Running,95.74,78.32,83.4,39.07,302.5,3,0
2847,Act-Service,1.8.2,PROD,Success,66.11,34.18,103.37,218.7,132.17,5,0
2848,Sort-Service,1.3.7,PROD,Success,72.55,28.22,324.6,196.05,131.43,0,0
2849,Hit-Service,1.8.2,DEV,Running,86.56,84.6,396.65,191.18,252.46,0,0
2850,Over-Service,1.3.0,DEV,Failed,66.59,85.12,117.5,120.95,112.27,4,0
2851,Manager-Service,1.1.5,DEV,Success,50.78,65.78,293.25,179.09,287.63,3,0
2852,Seek-Service,1.5.2,PROD,Running,58.23,64.29,378.22,160.77,256.73,2,0
2853,Decision-Service,1.9.0,PROD,Success,23.7,22.15,180.64,62.88,162.6,0,1
2854,Class-Service,1.9.4,QA,Failed,75.39,56.18,26.25,294.73,104.02,5,0
2855,Focus-Service,1.6.9,UAT,Running,26.14,71.15,334.65,239.5,69.55,2,0
2856,Push-Service,1.5.3,PROD,Success,40.04,79.71,182.55,192.46,103.13,2,0
2857,Hour-Service,1.5.1,PROD,Failed,32.49,50.87,48.73,230.94,152.97,2,0
2858,Top-Service,1.3.3,QA,Failed,70.05,59.4,30.37,259.73,196.59,1,0
2859,Sister-Service,1.2.6,PROD,Success,93.66,61.11,66.3,252.24,220.78,1,0
2860,Music-Service,1.9.8,PROD,Running,57.35,42.08,125.84,98.67,198.16,4,0
2861,Ok-Service,1.2.4,DEV,Running,38.78,99.79,236.18,199.21,160.74,0,0
2862,Place-Service,1.3.9,UAT,Running,89.96,63.09,331.68,34.39,78.32,5,0
2863,Its-Service,1.0.3,DEV,Running,63.98,70.58,189.04,206.23,106.73,5,0
2864,Despite-Service,1.7.0,UAT,Failed,97.77,76.56,392.18,31.99,283.01,3,0
2865,Key-Service,1.6.5,QA,Success,89.34,20.44,135.99,153.79,268.14,0,0
2866,Home-Service,1.1.0,PROD,Success,74.88,67.18,126.96,139.13,77.65,4,0
2867,Per-Service,1.7.8,UAT,Failed,76.35,79.55,50.76,72.15,280.46,3,0
2868,Cup-Service,1.1.4,UAT,Success,49.3,44.67,290.54,185.17,326.92,1,0
2869,Stage-Service,1.1.5,DEV,Failed,99.57,46.95,49.6,63.54,195.57,0,0
2870,Give-Service,1.4.2,QA,Running,67.74,45.05,61.3,213.03,274.33,3,0
2871,Here-Service,1.9.3,DEV,Success,60.76,61.76,392.71,143.4,215.57,1,0
2872,Quite-Service,1.5.5,UAT,Running,34.11,60.06,218.21,168.05,285.25,2,0
2873,Child-Service,1.7.9,DEV,Success,29.56,95.67,266.37,85.51,302.96,3,0
2874,Office-Service,1.0.9,QA,Success,42.21,64.61,165.74,57.58,189.55,2,0
2875,If-Service,1.7.3,UAT,Running,76.51,70.51,265.91,275.34,330.85,5,0
2876,Role-Service,1.3.8,PROD,Success,93.18,36.17,129.21,40.23,236.67,0,0
2877,Make-Service,1.1.2,UAT,Failed,98.02,74.07,182.15,162.06,297.09,2,0
2878,Think-Service,1.7.2,DEV,Failed,87.79,97.0,396.76,156.23,156.92,0,0
2879,Wall-Service,1.8.2,PROD,Failed,84.37,89.68,85.56,55.34,341.97,2,0
2880,Capital-Service,1.3.0,DEV,Failed,89.9,84.68,70.14,229.71,297.99,0,0
2881,Size-Service,1.3.5,QA,Success,27.25,86.74,72.93,81.77,230.16,4,0
2882,Among-Service,1.3.5,PROD,Success,99.5,31.53,61.13,90.69,138.63,3,0
2883,Similar-Service,1.0.3,PROD,Running,72.62,74.1,297.16,263.29,149.99,2,0
2884,Common-Service,1.6.3,UAT,Success,62.8,25.76,316.02,208.82,112.15,0,0
2885,Keep-Service,1.1.5,PROD,Success,21.96,99.39,288.13,161.45,54.44,0,0
2886,Town-Service,1.7.5,DEV,Running,88.24,31.52,292.89,124.29,112.33,5,0
2887,Letter-Service,1.2.1,PROD,Failed,47.0,73.77,210.64,249.56,171.54,4,0
2888,Effort-Service,1.3.7,UAT,Success,84.03,97.34,149.79,30.69,149.47,3,0
2889,Popular-Service,1.2.1,DEV,Failed,88.63,61.09,93.91,248.68,292.56,3,0
2890,Walk-Service,1.6.4,DEV,Running,66.55,73.91,344.51,227.1,283.38,0,0
2891,Year-Service,1.9.7,QA,Failed,98.39,22.73,349.55,180.1,315.29,2,0
2892,Strategy-Service,1.5.7,UAT,Failed,85.73,63.45,150.77,90.28,170.98,0,0
2893,Within-Service,1.0.5,DEV,Failed,24.45,85.95,92.88,88.21,226.33,0,0
2894,First-Service,1.5.5,PROD,Failed,98.41,53.67,309.43,34.31,156.93,5,0
2895,Strong-Service,1.4.6,DEV,Running,92.31,49.86,207.11,236.28,136.24,2,0
2896,Analysis-Service,1.4.2,DEV,Success,91.78,55.71,234.32,65.8,280.75,0,0
2897,Seven-Service,1.7.3,QA,Running,50.07,76.63,317.73,209.13,206.25,5,0
2898,Price-Service,1.6.1,DEV,Success,65.09,62.55,294.95,278.04,182.81,3,0
2899,Training-Service,1.6.2,QA,Running,21.31,29.48,399.18,102.92,167.7,3,0
2900,Parent-Service,1.1.0,UAT,Success,31.88,32.71,198.78,229.19,342.42,3,0
2901,She-Service,1.9.3,PROD,Success,74.34,98.33,376.79,259.71,234.67,0,0
2902,Pick-Service,1.5.1,UAT,Failed,52.77,83.43,35.17,167.27,73.83,1,0
2903,Seven-Service,1.3.6,PROD,Failed,94.0,43.28,253.25,105.87,73.52,1,0
2904,Improve-Service,1.0.9,UAT,Failed,40.66,97.44,355.15,198.47,194.03,5,0
2905,Drug-Service,1.0.5,DEV,Success,43.85,59.73,150.0,32.81,122.03,0,1
2906,Maintain-Service,1.3.2,PROD,Failed,33.15,32.9,356.08,146.58,100.81,2,0
2907,Among-Service,1.2.4,PROD,Failed,40.57,86.84,98.39,229.59,150.46,0,0
2908,Quite-Service,1.0.5,UAT,Running,30.14,73.59,44.27,183.18,159.49,5,0
2909,Hospital-Service,1.8.6,DEV,Failed,63.82,56.8,136.66,61.0,65.28,0,1
2910,Time-Service,1.6.1,DEV,Failed,87.28,82.9,50.21,260.0,114.17,4,0
2911,Notice-Service,1.1.3,PROD,Failed,53.8,56.5,67.82,212.09,310.46,3,0
2912,Send-Service,1.9.4,UAT,Failed,41.61,56.02,358.62,213.63,185.22,1,0
2913,Sign-Service,1.5.7,UAT,Running,99.41,42.79,165.41,37.21,115.96,4,0
2914,Form-Service,1.4.7,UAT,Success,92.14,47.51,369.92,101.32,94.11,2,0
2915,Employee-Service,1.0.5,QA,Failed,71.73,66.62,322.53,41.48,154.12,5,0
2916,Stay-Service,1.8.2,UAT,Running,38.11,59.99,333.74,63.35,318.37,0,0
2917,Blood-Service,1.2.8,DEV,Success,44.13,23.32,192.34,256.45,96.76,4,0
2918,Office-Service,1.1.7,QA,Running,34.02,73.77,250.73,30.95,133.43,4,0
2919,Accept-Service,1.1.8,PROD,Failed,71.65,50.94,207.45,171.14,96.81,1,0
2920,Condition-Service,1.8.9,PROD,Failed,62.29,40.14,87.68,150.13,110.25,0,1
2921,He-Service,1.9.5,DEV,Running,44.16,87.11,63.12,293.13,264.67,3,0
2922,Administration-Service,1.2.1,QA,Success,98.01,73.66,165.65,49.8,65.48,2,0
2923,Plant-Service,1.0.1,DEV,Failed,98.28,36.25,60.97,65.21,108.74,1,0
2924,Family-Service,1.6.0,QA,Running,42.95,57.91,373.5,148.75,63.65,3,0
2925,Under-Service,1.3.3,UAT,Success,99.14,27.67,353.51,99.76,176.96,5,0
2926,Game-Service,1.8.9,UAT,Success,43.13,72.61,365.16,30.54,334.81,1,0
2927,Machine-Service,1.0.1,PROD,Success,32.48,52.27,267.25,36.57,111.9,5,0
2928,Dog-Service,1.6.8,QA,Running,46.5,34.45,62.0,161.26,129.61,5,0
2929,Again-Service,1.9.4,QA,Success,38.92,30.93,33.39,129.14,224.51,2,0
2930,Shoulder-Service,1.0.6,UAT,Success,81.8,26.59,58.47,228.45,265.84,2,0
2931,Service-Service,1.2.0,PROD,Running,41.21,45.66,316.22,207.2,310.77,2,0
2932,Increase-Service,1.2.6,QA,Failed,30.28,65.41,192.11,92.35,135.58,1,0
2933,Artist-Service,1.3.3,PROD,Success,80.53,98.05,279.64,79.69,72.17,0,0
2934,Ok-Service,1.8.9,PROD,Running,37.53,52.41,108.81,125.43,349.95,1,0
2935,Student-Service,1.0.7,DEV,Running,99.56,55.59,284.32,145.92,334.0,0,0
2936,Rest-Service,1.5.5,UAT,Success,25.13,93.33,178.26,244.58,228.09,0,0
2937,Thus-Service,1.4.6,UAT,Success,89.38,35.16,385.15,107.45,156.65,3,0
2938,Current-Service,1.1.6,UAT,Success,42.47,72.17,277.86,169.83,243.79,4,0
2939,Real-Service,1.7.3,QA,Running,23.16,77.58,191.81,191.22,101.28,0,1
2940,Fact-Service,1.4.5,PROD,Failed,82.52,65.12,104.81,247.38,69.77,4,0
2941,Benefit-Service,1.0.3,UAT,Running,26.55,74.7,200.07,279.11,192.31,2,0
2942,Always-Service,1.3.3,QA,Running,50.47,50.28,369.64,200.03,51.03,5,0
2943,Quickly-Service,1.9.1,PROD,Running,81.54,60.89,136.72,56.72,77.01,5,0
2944,Water-Service,1.4.5,UAT,Success,60.57,61.17,137.04,177.56,289.55,5,0
2945,Finish-Service,1.2.0,DEV,Success,81.62,22.42,103.22,74.3,149.47,0,1
2946,Personal-Service,1.7.8,DEV,Running,31.58,60.79,77.3,95.5,143.05,4,0
2947,Stay-Service,1.5.8,DEV,Success,83.05,80.29,146.0,283.96,172.96,5,0
2948,Science-Service,1.3.1,DEV,Running,55.35,28.16,40.98,272.75,48.83,5,0
2949,Morning-Service,1.6.9,UAT,Running,29.74,35.7,30.37,218.4,214.63,1,0
2950,Stop-Service,1.7.4,DEV,Running,61.06,93.19,233.1,42.18,342.57,2,0
2951,Beat-Service,1.1.9,DEV,Failed,96.7,45.56,381.5,110.29,315.43,1,0
2952,Might-Service,1.3.7,UAT,Running,52.97,33.03,366.94,168.29,193.02,1,0
2953,Student-Service,1.4.6,UAT,Running,91.32,98.48,26.12,197.58,302.21,4,0
2954,Tax-Service,1.5.7,PROD,Success,24.36,20.62,244.03,234.74,111.0,4,0
2955,Born-Service,1.8.7,PROD,Running,33.63,31.06,159.56,247.12,252.6,5,0
2956,Staff-Service,1.6.6,QA,Failed,80.51,22.93,286.41,130.95,133.92,4,0
2957,Boy-Service,1.2.1,QA,Failed,23.79,94.63,126.96,39.47,238.29,1,0
2958,Station-Service,1.6.6,UAT,Running,34.67,83.65,287.64,30.85,116.35,3,0
2959,Pm-Service,1.7.5,QA,Success,73.11,63.6,330.02,38.51,56.51,5,0
2960,They-Service,1.5.6,PROD,Running,92.49,80.09,383.86,250.51,340.07,4,0
2961,Ground-Service,1.1.8,UAT,Success,21.74,82.19,68.11,276.88,164.61,0,1
2962,Least-Service,1.1.7,UAT,Failed,66.31,89.19,101.99,45.73,163.95,5,0
2963,Third-Service,1.2.4,PROD,Success,32.75,27.16,54.91,103.61,287.25,3,0
2964,Sell-Service,1.9.3,UAT,Success,50.34,57.79,300.42,183.93,179.9,5,0
2965,Nearly-Service,1.7.3,UAT,Success,47.96,51.51,30.57,278.3,334.89,0,1
2966,During-Service,1.7.2,QA,Failed,46.77,28.22,112.53,184.76,84.76,4,0
2967,Either-Service,1.7.8,DEV,Success,31.01,31.61,78.82,265.15,248.85,1,0
2968,Upon-Service,1.0.2,PROD,Running,72.44,84.32,223.86,178.57,130.87,3,0
2969,Big-Service,1.2.9,UAT,Success,54.23,73.93,173.37,265.01,150.26,3,0
2970,Teacher-Service,1.8.7,UAT,Success,87.2,78.75,189.42,168.1,228.81,0,0
2971,Administration-Service,1.7.8,DEV,Failed,53.52,95.6,227.04,49.07,85.85,0,0
2972,Message-Service,1.8.4,QA,Failed,50.97,60.14,203.15,104.32,323.58,2,0
2973,Kind-Service,1.7.0,UAT,Failed,83.54,24.03,86.3,55.48,224.59,1,0
2974,Reveal-Service,1.3.4,PROD,Failed,63.93,81.64,389.97,128.48,218.71,3,0
2975,Move-Service,1.0.1,QA,Running,94.28,81.29,161.12,151.54,141.82,0,0
2976,Suddenly-Service,1.3.6,QA,Running,27.52,57.91,117.42,228.9,83.58,3,0
2977,Camera-Service,1.9.7,PROD,Success,57.02,41.29,289.67,202.75,317.04,2,0
2978,Page-Service,1.9.2,DEV,Success,28.45,21.13,193.56,137.57,224.75,0,1
2979,Field-Service,1.0.9,DEV,Running,99.75,83.82,74.11,148.63,195.71,2,0
2980,Consider-Service,1.6.8,UAT,Success,82.72,66.78,328.59,196.48,294.5,1,0
2981,Protect-Service,1.3.7,DEV,Success,32.09,51.51,371.7,241.02,42.32,0,0
2982,Per-Service,1.3.6,DEV,Success,21.43,81.38,196.9,55.5,121.78,1,0
2983,Cost-Service,1.7.9,QA,Success,39.52,65.42,188.99,40.11,75.96,2,0
2984,Help-Service,1.8.4,QA,Running,99.72,21.33,283.51,186.62,249.25,5,0
2985,Check-Service,1.5.1,UAT,Failed,30.96,22.14,97.79,203.75,251.43,1,0
2986,Adult-Service,1.1.3,PROD,Failed,39.61,64.01,200.44,173.11,193.41,0,1
2987,Easy-Service,1.5.9,DEV,Running,96.89,31.03,146.22,264.08,129.33,0,0
2988,Center-Service,1.9.4,QA,Success,54.68,67.33,353.81,212.64,165.29,5,0
2989,May-Service,1.0.1,PROD,Success,20.12,70.0,373.14,178.12,123.89,4,0
2990,Raise-Service,1.0.3,DEV,Running,62.98,72.78,260.3,72.22,241.37,5,0
2991,Song-Service,1.3.3,QA,Failed,45.36,53.18,237.28,104.36,166.63,1,0
2992,Tell-Service,1.9.3,UAT,Failed,63.73,34.09,369.58,36.65,187.25,2,0
2993,Article-Service,1.5.2,QA,Failed,57.93,68.26,25.98,287.26,156.25,1,0
2994,Body-Service,1.9.5,DEV,Running,24.76,75.33,363.27,137.04,43.81,2,0
2995,Own-Service,1.3.2,QA,Running,26.37,65.99,156.09,279.84,236.22,0,1
2996,Computer-Service,1.7.7,QA,Success,29.31,72.35,39.41,290.48,188.37,3,0
2997,While-Service,1.6.1,DEV,Success,47.13,96.41,363.67,141.86,133.7,3,0
2998,Common-Service,1.4.9,UAT,Success,39.77,93.26,156.84,52.81,113.14,5,0
2999,Into-Service,1.1.1,QA,Failed,82.88,93.62,239.25,206.7,267.73,5,0
3000,None-Service,1.3.3,UAT,Success,56.97,91.54,123.6,266.66,326.27,3,0
3001,Arrive-Service,1.8.3,QA,Success,25.56,52.31,295.55,48.52,90.85,4,0
3002,Occur-Service,1.4.2,QA,Running,87.44,59.73,25.91,41.53,233.52,0,0
3003,Sometimes-Service,1.7.8,QA,Success,39.94,66.87,205.0,239.83,307.27,4,0
3004,Pass-Service,1.6.5,QA,Failed,54.23,25.92,339.56,50.82,163.79,4,0
3005,Hit-Service,1.3.6,PROD,Failed,91.76,25.46,203.36,46.18,265.03,5,0
3006,Painting-Service,1.1.4,UAT,Failed,54.07,24.94,353.65,61.64,161.46,5,0
3007,Couple-Service,1.3.0,QA,Failed,37.18,94.04,215.52,259.2,124.1,0,0
3008,Seem-Service,1.6.3,QA,Running,43.38,69.55,318.31,282.84,205.04,0,0
3009,Argue-Service,1.4.9,DEV,Success,47.1,44.91,115.6,82.49,150.57,2,0
3010,Executive-Service,1.2.4,QA,Success,62.89,91.32,278.49,95.22,180.37,0,0
3011,Ability-Service,1.4.2,UAT,Success,67.44,98.45,251.74,59.16,175.49,1,0
3012,Win-Service,1.0.8,PROD,Success,40.73,50.74,338.42,208.13,292.16,1,0
3013,Author-Service,1.1.6,QA,Success,49.46,55.58,153.58,78.36,112.57,3,0
3014,Nice-Service,1.2.6,PROD,Success,32.94,94.04,196.16,88.85,74.97,1,0
3015,Reflect-Service,1.9.8,QA,Running,77.56,87.74,378.87,212.5,253.98,2,0
3016,Project-Service,1.0.4,PROD,Failed,40.28,87.83,216.13,273.03,59.18,2,0
3017,Music-Service,1.9.0,UAT,Running,44.29,56.93,287.82,233.79,304.92,2,0
3018,House-Service,1.1.3,UAT,Success,43.78,49.46,383.82,41.22,161.85,0,0
3019,Resource-Service,1.7.4,DEV,Success,33.42,40.28,170.14,149.73,252.42,1,0
3020,Turn-Service,1.5.4,UAT,Success,74.86,82.08,173.31,43.66,115.58,5,0
3021,Line-Service,1.7.4,PROD,Success,43.85,31.11,220.67,74.68,312.97,5,0
3022,If-Service,1.2.9,PROD,Success,95.77,96.77,200.67,222.98,84.47,5,0
3023,Concern-Service,1.1.8,UAT,Failed,82.51,94.62,222.38,78.45,155.82,3,0
3024,Community-Service,1.4.5,PROD,Success,46.63,74.28,195.26,145.53,129.81,2,0
3025,Exactly-Service,1.1.3,PROD,Success,67.7,38.68,23.35,207.06,101.25,1,0
3026,Perform-Service,1.0.1,UAT,Failed,71.84,88.02,23.94,178.82,218.62,1,0
3027,Property-Service,1.9.2,UAT,Failed,53.56,91.26,292.23,34.59,42.77,3,0
3028,Stand-Service,1.5.7,PROD,Success,82.14,99.19,54.33,291.51,221.43,5,0
3029,Company-Service,1.8.3,UAT,Success,51.02,36.26,310.37,189.69,149.15,4,0
3030,Grow-Service,1.6.4,UAT,Success,49.0,98.52,72.49,179.09,171.86,4,0
3031,Trouble-Service,1.2.7,DEV,Success,92.79,58.79,227.03,51.9,295.23,5,0
3032,Skill-Service,1.2.6,UAT,Running,91.84,86.28,142.88,105.14,162.0,5,0
3033,Help-Service,1.0.2,DEV,Failed,44.03,57.95,176.6,110.97,173.34,3,0
3034,Care-Service,1.6.4,UAT,Failed,53.26,63.7,160.19,217.66,131.0,2,0
3035,Second-Service,1.7.0,DEV,Success,35.02,61.14,206.4,110.57,225.85,3,0
3036,Reduce-Service,1.2.7,DEV,Success,43.77,20.83,229.9,135.79,271.5,4,0
3037,College-Service,1.2.4,PROD,Failed,69.04,62.99,185.46,228.71,43.99,1,0
3038,Grow-Service,1.6.5,UAT,Success,82.75,82.19,29.1,277.86,136.4,1,0
3039,Consumer-Service,1.9.3,PROD,Running,60.22,64.38,199.31,36.12,303.68,0,1
3040,Consider-Service,1.4.5,UAT,Failed,55.22,57.58,313.42,222.22,82.49,1,0
3041,Something-Service,1.6.3,UAT,Success,29.32,68.34,211.84,97.86,126.06,4,0
3042,Leader-Service,1.8.7,DEV,Failed,47.11,42.76,282.8,85.89,164.18,2,0
3043,Picture-Service,1.0.3,PROD,Failed,66.13,73.51,45.5,65.45,255.63,3,0
3044,Example-Service,1.9.1,DEV,Running,69.34,62.06,302.91,157.58,237.32,5,0
3045,Everything-Service,1.2.2,PROD,Running,96.96,55.38,264.95,90.59,271.02,4,0
3046,Tell-Service,1.4.5,QA,Success,72.03,83.23,271.55,112.0,347.28,5,0
3047,Professor-Service,1.4.7,DEV,Success,53.8,75.09,119.62,195.38,77.1,0,1
3048,Couple-Service,1.5.8,PROD,Failed,83.44,58.24,392.92,34.06,212.8,5,0
3049,Child-Service,1.7.5,PROD,Running,99.91,80.56,76.28,72.1,259.8,4,0
3050,Compare-Service,1.7.5,PROD,Success,69.97,27.57,159.12,266.81,276.78,5,0
3051,Interesting-Service,1.5.3,QA,Failed,94.47,49.28,175.79,289.57,348.61,0,0
3052,Life-Service,1.5.1,UAT,Running,68.26,22.67,362.56,103.56,58.33,5,0
3053,Born-Service,1.5.0,DEV,Failed,44.21,22.79,38.82,257.09,310.23,0,1
3054,Few-Service,1.8.9,QA,Success,51.42,53.25,284.44,276.9,44.35,2,0
3055,Bag-Service,1.5.5,DEV,Failed,77.02,81.01,277.14,213.7,131.26,0,0
3056,Animal-Service,1.2.4,QA,Failed,30.62,87.05,376.61,266.54,102.67,3,0
3057,Across-Service,1.6.3,UAT,Failed,56.1,79.41,196.02,230.34,208.94,1,0
3058,Build-Service,1.5.2,DEV,Running,92.12,53.69,178.74,124.56,226.41,2,0
3059,Executive-Service,1.9.5,PROD,Running,38.04,43.66,304.64,162.03,231.15,1,0
3060,Summer-Service,1.0.9,UAT,Success,28.91,55.15,174.91,266.92,217.54,3,0
3061,Whether-Service,1.3.8,QA,Failed,79.06,28.17,105.46,192.94,163.48,1,0
3062,Fire-Service,1.2.0,QA,Failed,64.86,29.45,111.14,273.78,198.3,4,0
3063,Seek-Service,1.1.3,PROD,Success,99.83,29.13,166.54,40.92,269.03,0,0
3064,Add-Service,1.5.9,PROD,Failed,77.74,55.59,215.28,151.63,317.75,4,0
3065,Clearly-Service,1.8.1,DEV,Running,23.77,92.6,187.01,164.27,247.38,4,0
3066,Save-Service,1.9.0,PROD,Failed,59.34,33.17,318.96,220.21,252.99,3,0
3067,Decision-Service,1.8.8,DEV,Running,30.26,95.24,65.59,124.88,250.53,1,0
3068,Rich-Service,1.7.8,UAT,Running,97.54,95.7,363.33,288.93,285.72,4,0
3069,Draw-Service,1.9.0,QA,Running,66.33,68.67,215.35,40.46,166.42,4,0
3070,Down-Service,1.3.3,PROD,Failed,77.51,82.96,45.7,237.25,194.81,4,0
3071,Cultural-Service,1.6.9,QA,Success,78.36,31.86,262.62,114.77,102.96,1,0
3072,Travel-Service,1.9.8,UAT,Failed,74.28,85.82,126.94,35.62,141.81,0,0
3073,Bag-Service,1.3.5,UAT,Success,58.23,75.74,297.75,197.99,97.69,0,0
3074,Stuff-Service,1.4.5,UAT,Success,41.5,86.16,359.09,47.11,257.61,5,0
3075,Worker-Service,1.0.4,QA,Success,93.51,35.11,119.66,134.78,177.17,3,0
3076,Rock-Service,1.6.7,QA,Success,30.46,34.74,309.13,67.68,238.11,5,0
3077,Five-Service,1.9.6,QA,Failed,25.64,50.33,266.03,236.12,309.26,0,0
3078,Shoulder-Service,1.4.8,QA,Running,54.97,77.67,377.8,124.82,91.52,0,0
3079,Network-Service,1.5.3,DEV,Failed,84.24,80.2,93.68,129.36,198.7,4,0
3080,Art-Service,1.9.7,DEV,Failed,77.94,71.6,205.18,92.44,258.26,4,0
3081,Property-Service,1.1.1,UAT,Success,96.97,87.13,355.92,228.32,312.17,1,0
3082,Role-Service,1.2.7,PROD,Failed,80.61,27.13,353.46,156.64,155.78,0,0
3083,Explain-Service,1.6.4,PROD,Failed,48.14,23.58,51.99,234.2,254.16,0,1
3084,Center-Service,1.3.3,PROD,Running,89.81,91.44,255.53,165.69,115.16,2,0
3085,Situation-Service,1.4.0,UAT,Running,63.3,62.75,49.47,268.24,280.62,0,1
3086,Gas-Service,1.9.1,UAT,Failed,34.81,68.64,29.65,95.59,325.74,0,1
3087,Certainly-Service,1.1.6,DEV,Running,36.4,34.04,326.23,77.84,146.09,2,0
3088,Buy-Service,1.0.2,DEV,Success,32.96,67.82,29.97,297.79,79.05,2,0
